TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,106496,1,1,0,1,4,0,221,6,0,2,3,18,"$12,722","$17,132",26,0,0,5,7,74% ,57% ,3,0,4,60% ,1,0,17% 
0,106564,2,2,0,6,1,5,301,9,0,1,2,6,"$32,880","$35,657",11,0,0,4,4,92% ,42% ,1,1,3,50% ,2,1,33% 
0,106635,1,1,0,0,,0,300,217,0,0,0,1,,,2,0,0,,,,33% ,2,0,1,33% ,1,1,0% 
0,106649,0,0,0,3,0,2,528,15,0,0,5,13,"$22,084","$68,973",19,0,0,2,2,32% ,62% ,0,0,0,62% ,0,0,38% 
0,106721,1,1,0,0,11,1,108,10,0,1,1,2,$0,"$1,000",2,0,0,,,0% ,100% ,0,0,0,100% ,1,0,50% 
0,106731,0,0,0,2,3,0,179,3,1,3,5,10,"$17,028","$24,397",25,0,0,3,3,70% ,52% ,0,0,0,37% ,0,0,50% 
0,106793,0,0,0,1,0,6,52,2,1,4,4,5,"$10,554","$13,070",6,0,0,2,3,81% ,56% ,0,0,0,56% ,0,0,80% 
0,106844,0,0,0,1,2,1,135,3,1,2,4,10,"$21,242","$45,880",21,0,0,2,3,46% ,57% ,0,0,0,43% ,0,0,40% 
0,106903,0,0,0,3,1,2,80,9,0,1,2,9,"$17,705","$20,772",15,0,0,6,7,85% ,31% ,3,0,0,56% ,0,0,22% 
0,106908,2,0,0,9,1,5,229,11,0,1,2,5,"$9,376","$16,126",10,4,4,0,2,58% ,47% ,1,4,5,33% ,6,4,40% 
0,106920,0,0,0,7,1,6,288,3,1,4,9,19,"$42,831","$80,691",30,0,0,3,7,53% ,77% ,0,0,0,61% ,0,0,47% 
0,107020,1,1,0,2,1,4,360,5,0,1,2,3,"$12,088","$27,424",10,0,0,1,1,44% ,27% ,3,1,2,27% ,2,1,67% 
0,107117,0,0,0,2,1,2,247,2,1,2,5,7,"$19,220","$38,302",9,0,0,1,3,50% ,80% ,0,0,0,70% ,0,0,71% 
0,107134,0,0,0,7,1,7,143,3,1,6,7,15,"$49,692","$92,578",24,0,0,7,9,54% ,63% ,0,0,0,56% ,0,0,47% 
0,107150,0,0,0,2,1,3,396,8,0,3,4,12,"$18,746","$86,434",22,0,0,2,3,22% ,50% ,0,0,0,50% ,0,0,33% 
0,107209,1,0,0,3,0,1,169,5,0,2,5,11,"$25,658","$28,252",27,0,0,7,8,91% ,57% ,0,0,1,39% ,0,0,45% 
0,107219,1,1,0,5,0,0,137,1,1,3,5,7,$427,"$2,617",10,0,0,0,1,16% ,83% ,0,0,1,58% ,1,0,71% 
0,107306,1,1,1,2,1,4,155,40,0,0,0,2,"$4,132","$10,573",3,4,1,0,0,39% ,43% ,0,1,4,29% ,1,1,0% 
0,107309,12,12,0,1,2,2,63,1,1,1,3,5,"$26,131","$24,224",2,3,3,4,5,108% ,17% ,0,4,4,83% ,16,4,60% 
0,107341,2,0,0,3,2,0,151,3,1,2,2,5,"$1,052","$2,145",7,1,1,1,2,49% ,63% ,0,1,1,63% ,2,1,40% 
0,107365,1,0,0,1,2,7,112,2,1,2,8,10,"$11,097","$25,462",13,5,1,4,4,44% ,57% ,0,1,5,48% ,1,1,80% 
0,107415,0,0,0,0,16,0,259,6,0,1,3,8,"$42,675","$51,079",13,0,0,6,7,84% ,69% ,0,0,0,62% ,0,0,38% 
0,107484,1,0,1,3,2,6,35,13,0,0,2,2,$133,"$2,258",3,0,0,0,0,6% ,67% ,0,0,0,67% ,0,0,100% 
0,107534,1,1,0,3,1,2,129,21,0,0,1,3,"$2,645","$17,033",3,0,0,0,0,16% ,75% ,0,0,0,75% ,1,0,33% 
0,107598,1,0,1,9,1,8,135,13,0,0,3,3,$0,$0,5,3,1,0,0,0% ,44% ,0,1,5,33% ,1,1,100% 
0,107749,0,0,0,2,1,2,133,24,0,0,1,6,"$12,224","$25,735",8,1,0,3,3,48% ,45% ,2,1,3,55% ,1,2,17% 
0,107788,0,0,0,2,1,1,141,3,1,3,4,9,"$15,190","$16,416",14,1,1,8,8,93% ,69% ,0,1,4,56% ,1,1,44% 
0,107913,1,1,0,0,11,1,86,11,0,1,1,1,"$4,515","$5,877",3,1,0,1,1,77% ,40% ,0,0,2,20% ,1,0,100% 
0,107948,1,0,1,14,2,12,163,5,0,4,6,8,"$23,168","$26,978",11,7,1,7,7,86% ,33% ,0,1,8,38% ,1,1,75% 
0,107972,2,1,1,20,1,21,175,14,0,0,3,10,"$48,666","$63,222",8,11,5,5,8,77% ,22% ,2,5,12,43% ,6,6,30% 
0,108052,0,0,0,3,0,1,181,18,0,0,5,18,"$79,418","$100,311",19,0,0,12,14,79% ,82% ,0,0,0,82% ,0,0,28% 
0,108078,0,0,1,1,2,2,36,32,0,0,0,2,$0,$61,3,2,2,,,0% ,50% ,0,2,3,33% ,2,2,0% 
0,108180,1,0,1,2,1,7,269,8,0,2,4,4,"$4,485","$7,284",5,1,0,1,2,62% ,67% ,0,0,1,67% ,0,0,100% 
0,108198,4,2,0,1,6,0,100,16,0,0,1,1,"$9,289","$15,924",2,0,0,0,1,58% ,0% ,2,0,2,50% ,2,1,100% 
0,108211,1,0,0,7,1,9,83,9,0,3,6,9,"$19,562","$21,607",13,0,0,5,5,91% ,86% ,0,0,0,64% ,0,0,67% 
0,108263,3,0,0,0,11,2,441,10,0,2,4,8,"$36,010","$64,014",19,0,0,1,1,56% ,60% ,0,0,0,40% ,1,0,50% 
0,108308,0,0,0,8,1,7,289,6,0,3,9,15,"$37,838","$54,046",22,1,0,7,11,70% ,55% ,3,1,2,52% ,1,2,60% 
0,108310,1,0,0,7,3,7,79,5,0,2,4,14,"$11,987","$20,441",20,0,0,4,5,59% ,50% ,1,0,0,54% ,0,0,29% 
0,108312,0,0,0,3,1,2,120,8,0,4,4,11,"$10,694","$23,474",18,0,0,2,2,46% ,47% ,3,0,3,58% ,0,2,36% 
0,108316,3,3,0,0,8,3,281,10,0,1,3,5,"$6,476","$7,074",13,0,0,4,4,92% ,38% ,1,0,1,38% ,0,0,60% 
0,108406,0,0,0,5,1,5,195,24,0,0,1,4,"$7,881","$11,083",10,0,0,1,3,71% ,20% ,1,2,2,40% ,2,2,25% 
0,108452,0,0,0,3,0,4,154,2,1,2,3,11,"$16,053","$28,568",23,1,0,3,4,56% ,54% ,3,0,6,39% ,0,1,27% 
0,108496,14,14,0,0,,0,80,32,0,0,0,1,$0,$0,5,0,0,,,0% ,40% ,0,0,1,20% ,5,0,0% 
0,108577,0,0,0,2,1,5,141,6,0,2,5,9,"$9,262","$21,823",20,0,1,5,5,42% ,21% ,3,1,3,38% ,1,2,56% 
0,108631,3,2,1,2,2,9,212,5,0,2,7,5,"$12,623","$14,646",19,14,0,2,3,86% ,37% ,0,1,19,14% ,2,1,140% 
0,108704,1,1,0,1,1,1,213,30,0,0,0,,,,1,0,0,,,,0% ,2,0,2,,1,1,
0,108747,0,0,0,9,1,2,98,2,2,5,5,17,"$35,557","$37,300",22,1,0,14,15,95% ,34% ,0,6,7,59% ,6,6,29% 
0,108791,1,0,0,4,1,7,187,3,2,3,8,13,"$55,989","$82,246",24,0,0,6,9,68% ,52% ,0,0,5,45% ,1,0,62% 
0,108851,6,5,0,7,0,2,287,17,0,0,2,9,"$19,735","$34,872",8,9,4,6,6,57% ,47% ,0,4,10,53% ,7,4,22% 
0,108868,0,0,0,7,0,3,175,28,0,0,0,5,"$8,450","$12,424",13,0,0,2,2,68% ,43% ,0,1,1,36% ,1,1,0% 
0,108889,5,3,1,1,1,3,83,5,0,3,4,5,"$15,175","$19,476",6,1,0,2,2,78% ,71% ,0,0,1,71% ,3,0,80% 
0,109040,0,0,0,5,1,9,97,2,2,6,7,9,"$7,647","$16,174",13,1,0,1,1,47% ,50% ,0,0,1,50% ,0,0,78% 
0,109184,1,0,1,1,2,5,129,9,0,1,6,5,"$22,205","$25,741",10,9,0,2,3,86% ,36% ,0,0,9,23% ,0,0,120% 
0,109289,1,1,0,3,1,0,306,2,1,1,1,2,$150,$350,4,0,0,0,0,43% ,20% ,0,0,1,40% ,0,0,50% 
0,109320,2,1,1,9,0,8,224,3,1,3,5,5,"$20,375","$21,851",7,7,0,3,4,93% ,36% ,0,0,8,36% ,0,0,100% 
0,109359,0,0,0,0,,0,203,10,0,1,2,8,"$5,998","$8,662",17,0,0,3,3,69% ,65% ,0,0,6,47% ,0,0,25% 
0,109416,0,0,0,1,1,1,300,34,0,0,0,12,"$31,129","$41,262",19,0,0,3,8,75% ,68% ,0,0,0,63% ,0,0,0% 
0,109426,1,0,0,7,1,5,305,8,0,3,3,7,"$29,345","$54,928",18,0,0,2,3,53% ,26% ,3,0,4,30% ,0,0,43% 
0,109591,0,0,0,4,1,3,229,9,0,1,3,9,$592,"$14,955",16,1,1,0,1,4% ,67% ,0,1,3,50% ,1,1,33% 
0,109657,2,1,0,17,0,12,45,8,0,2,4,6,"$15,731","$23,267",5,0,0,1,3,68% ,40% ,0,0,0,60% ,2,0,67% 
0,109686,0,0,0,3,5,0,135,5,0,2,4,7,"$30,609","$33,660",12,0,0,4,4,91% ,50% ,0,0,1,58% ,0,0,57% 
0,109769,2,2,0,5,1,8,169,25,0,0,0,7,"$5,601","$8,509",4,8,9,3,3,66% ,17% ,0,10,10,58% ,12,10,0% 
0,109819,0,0,0,4,0,5,89,12,0,1,4,10,"$23,973","$37,124",17,0,0,3,7,65% ,63% ,0,0,1,53% ,0,0,40% 
0,109829,1,1,0,4,4,1,166,5,0,3,7,8,"$17,401","$21,230",10,0,0,5,6,82% ,57% ,1,0,0,57% ,1,0,88% 
0,109835,3,2,1,5,1,3,93,9,0,2,2,5,"$18,105","$20,306",5,3,0,3,3,89% ,63% ,0,0,3,63% ,1,0,40% 
0,109874,2,0,1,3,1,2,103,13,0,0,1,4,"$16,206","$21,936",3,7,3,2,3,74% ,20% ,0,3,7,40% ,3,3,25% 
0,109894,0,0,0,0,9,0,342,342,0,0,0,1,"$1,582","$11,500",2,0,0,0,0,14% ,100% ,0,0,0,50% ,0,0,0% 
0,109967,1,1,0,4,1,1,202,5,0,1,2,10,"$23,476","$27,839",15,1,0,4,4,84% ,67% ,0,0,1,56% ,1,0,20% 
0,110052,0,0,0,1,1,2,124,2,1,4,5,8,"$16,718","$24,273",14,1,0,2,3,69% ,21% ,3,0,3,33% ,0,0,63% 
0,110146,0,0,0,2,2,2,220,2,1,1,5,6,"$7,520","$10,419",17,0,0,3,3,72% ,35% ,0,0,0,30% ,0,0,83% 
0,110237,0,0,0,3,1,1,325,7,0,3,6,12,"$15,624","$20,471",24,1,0,6,7,76% ,46% ,2,0,1,43% ,0,1,50% 
0,110274,0,0,0,0,,0,288,9,0,2,9,18,"$55,094","$73,420",33,0,0,9,9,75% ,59% ,0,0,0,53% ,0,0,50% 
0,110517,1,1,0,0,14,0,116,3,1,3,4,4,"$18,706","$20,421",9,1,0,2,3,92% ,42% ,2,0,3,33% ,0,1,100% 
0,110519,0,0,0,4,1,0,100,4,0,1,1,4,"$14,136","$31,900",6,0,0,1,1,44% ,71% ,0,0,0,57% ,0,0,25% 
0,110574,0,0,0,0,,0,86,5,0,2,2,3,"$7,592","$10,500",14,0,0,1,2,72% ,50% ,0,0,1,21% ,0,0,67% 
0,110674,0,0,0,2,1,6,135,24,0,0,1,5,"$9,857","$18,964",8,3,3,2,2,52% ,33% ,0,3,3,42% ,3,3,20% 
0,110771,0,0,0,9,0,3,88,8,0,2,2,8,"$28,190","$50,287",10,0,0,3,4,56% ,58% ,0,0,1,67% ,0,0,25% 
0,110772,3,3,0,0,12,0,106,12,0,1,2,3,"$13,387","$16,932",8,1,0,1,2,79% ,40% ,0,1,5,30% ,4,1,67% 
0,110804,3,0,0,1,2,2,229,18,0,0,2,6,"$35,238","$42,973",7,4,0,2,2,82% ,25% ,3,0,4,50% ,0,0,33% 
0,110833,0,0,0,0,,0,94,94,0,0,0,1,"$2,627","$3,500",1,0,0,1,1,75% ,100% ,0,0,0,100% ,0,0,0% 
0,110963,1,1,0,5,0,0,104,15,0,0,3,8,"$33,105","$49,849",20,0,0,4,4,66% ,55% ,3,0,2,40% ,1,2,38% 
0,111081,2,2,0,6,1,6,230,3,1,2,5,7,"$27,426","$28,456",10,2,0,5,5,96% ,20% ,3,1,2,47% ,2,2,71% 
0,111102,0,0,0,1,3,1,238,4,0,2,4,20,"$39,152","$74,581",23,0,0,3,6,53% ,64% ,3,0,1,80% ,0,1,20% 
0,111112,0,0,0,1,1,2,231,8,0,4,8,15,"$24,472","$71,678",31,0,0,3,5,34% ,69% ,3,0,0,42% ,0,0,53% 
0,111194,4,4,0,5,0,1,190,3,1,1,2,6,"$4,468","$20,534",23,0,0,0,1,22% ,35% ,2,0,2,26% ,3,1,33% 
0,111209,0,0,0,4,4,1,464,3,1,2,4,28,"$148,516","$194,616",33,0,0,16,20,76% ,78% ,0,0,0,78% ,0,0,14% 
0,111226,0,0,0,3,0,2,227,9,0,1,1,7,"$6,467","$16,064",12,0,0,3,3,40% ,62% ,0,0,0,54% ,0,0,14% 
0,111252,3,0,0,3,0,2,209,11,0,1,3,8,"$37,348","$59,422",19,1,0,2,5,63% ,50% ,1,2,2,40% ,2,2,38% 
0,111262,4,4,0,4,1,5,69,5,0,1,2,4,"$4,050","$4,275",5,0,0,3,3,95% ,50% ,2,0,1,67% ,1,1,50% 
0,111264,0,0,0,4,1,2,145,4,0,2,7,11,"$53,424","$57,906",20,0,0,8,9,92% ,64% ,0,0,0,50% ,0,0,64% 
0,111317,0,0,0,1,1,2,115,9,0,3,6,12,"$27,506","$81,977",24,0,0,1,3,34% ,64% ,0,0,0,43% ,0,0,50% 
0,111330,0,0,0,3,0,4,119,4,0,2,2,10,"$16,574","$20,150",21,0,0,4,6,82% ,36% ,3,0,2,45% ,0,1,20% 
0,111347,2,0,1,0,7,1,157,6,0,1,1,2,"$35,358","$35,526",6,5,0,2,2,100% ,15% ,0,1,6,15% ,1,1,50% 
0,111469,0,0,0,0,,0,345,24,0,0,2,12,"$25,179","$46,340",16,0,0,3,4,54% ,44% ,1,0,0,48% ,0,0,17% 
0,111487,0,0,0,2,3,7,181,3,2,5,10,14,"$18,169","$26,244",18,2,1,7,10,69% ,67% ,0,2,2,67% ,2,2,71% 
0,111547,1,1,0,8,1,15,151,3,1,2,6,6,"$8,141","$31,291",7,1,0,2,4,26% ,56% ,0,1,2,67% ,2,1,100% 
0,111576,2,1,0,2,5,1,81,8,0,2,4,10,"$36,400","$61,230",21,0,0,4,4,59% ,62% ,0,0,0,48% ,0,0,40% 
0,111647,20,2,1,0,18,2,16,16,0,0,1,1,,,1,0,0,,,,100% ,0,0,0,100% ,2,0,100% 
0,111834,0,0,0,2,0,1,288,15,0,0,6,19,"$67,203","$92,888",27,0,0,8,10,72% ,85% ,0,0,0,70% ,0,0,32% 
0,111857,1,0,1,0,16,1,38,4,0,1,3,5,"$3,306","$3,473",5,0,0,3,3,95% ,83% ,0,0,0,83% ,0,0,60% 
0,111882,2,1,1,11,1,5,73,2,2,6,13,9,"$40,959","$43,942",15,0,0,6,6,93% ,82% ,0,0,1,53% ,0,0,144% 
0,111974,2,1,0,1,0,0,252,25,0,0,0,4,$0,"$1,183",7,6,6,,,0% ,23% ,2,6,8,31% ,7,7,0% 
0,112005,0,0,0,1,3,1,147,11,0,3,6,11,"$23,413","$45,880",16,0,0,3,4,51% ,69% ,0,0,0,69% ,0,0,55% 
0,112023,0,0,0,11,1,15,93,14,0,0,4,3,$903,"$3,484",9,0,0,0,0,26% ,78% ,0,0,0,33% ,0,0,133% 
0,112033,1,0,1,0,13,0,218,49,0,0,0,1,$0,$0,5,8,1,0,0,0% ,14% ,0,2,8,7% ,2,2,0% 
0,112041,0,0,0,3,0,4,244,10,0,4,8,16,"$38,760","$76,322",32,0,0,3,6,51% ,75% ,0,0,0,50% ,0,0,50% 
0,112059,2,2,0,6,0,3,253,3,1,1,5,14,"$22,334","$40,599",24,0,0,4,7,55% ,67% ,0,0,0,52% ,0,0,36% 
0,112068,1,1,0,5,1,2,218,4,0,1,1,6,"$2,012","$3,625",6,1,1,2,3,56% ,44% ,2,2,5,67% ,2,3,17% 
0,112120,2,0,0,1,3,2,127,2,2,6,10,6,"$16,517","$17,348",9,0,0,4,5,95% ,50% ,0,0,1,43% ,0,0,167% 
0,112165,0,0,0,2,1,0,58,3,1,2,3,8,"$17,432","$25,440",8,0,0,2,4,69% ,50% ,3,0,0,80% ,0,0,38% 
0,112314,0,0,0,4,1,5,150,5,0,2,6,13,"$28,704","$50,507",23,0,0,5,8,57% ,70% ,0,0,0,57% ,0,0,46% 
0,112334,0,0,0,1,1,1,127,9,0,1,1,11,"$6,927","$18,433",19,1,1,1,4,38% ,52% ,2,1,2,52% ,1,2,9% 
0,112345,2,2,0,8,0,13,156,2,2,6,7,11,"$33,713","$44,148",13,0,0,5,5,76% ,58% ,0,0,3,58% ,2,0,64% 
0,112405,1,1,0,7,0,10,249,2,2,4,6,11,"$16,147","$21,817",15,1,0,6,8,74% ,35% ,3,1,2,55% ,2,1,55% 
0,112439,2,2,0,0,,0,237,33,0,0,0,7,"$23,430","$27,507",13,0,0,3,3,85% ,29% ,3,0,0,50% ,2,0,0% 
0,112442,1,1,0,0,21,0,187,4,0,2,3,3,"$32,027","$38,094",16,1,0,2,2,84% ,47% ,1,0,4,18% ,0,0,100% 
0,112466,0,0,0,0,8,8,254,15,0,0,4,12,"$26,273","$33,937",23,0,0,7,8,77% ,58% ,0,0,1,50% ,0,0,33% 
0,112487,1,1,0,3,1,1,166,4,0,3,9,8,"$9,160","$9,332",12,2,1,6,6,98% ,60% ,0,1,2,53% ,1,1,113% 
0,112551,0,0,0,2,1,1,211,25,0,0,0,8,"$2,520","$15,376",14,0,0,0,0,16% ,67% ,2,0,3,53% ,0,1,0% 
0,112688,0,0,0,0,19,1,439,13,0,0,5,15,"$41,616","$98,141",16,2,0,4,5,42% ,71% ,0,0,3,71% ,0,0,33% 
0,112721,0,0,0,1,5,0,272,3,1,3,5,14,"$32,672","$62,580",23,0,0,4,5,52% ,58% ,0,0,0,54% ,0,0,36% 
0,112724,2,0,1,0,,0,369,65,0,0,0,5,"$6,923","$19,012",11,6,2,3,4,36% ,11% ,1,3,6,28% ,3,3,0% 
0,112800,1,1,0,2,1,0,246,9,0,2,3,9,"$52,318","$63,845",13,1,0,5,5,82% ,67% ,0,0,1,60% ,1,0,33% 
0,112805,0,0,0,2,0,2,152,6,0,1,3,5,"$20,433","$28,800",6,0,0,1,4,71% ,100% ,0,0,0,83% ,0,0,60% 
0,112812,0,0,0,4,0,4,111,2,1,4,4,7,"$24,573","$34,514",5,2,0,4,5,71% ,56% ,0,0,2,78% ,0,0,57% 
0,112854,1,1,0,5,1,9,249,5,0,4,9,13,"$48,956","$77,395",26,0,0,5,8,63% ,62% ,0,0,1,45% ,0,0,69% 
0,112860,1,1,0,10,0,11,241,5,0,3,3,3,"$8,058","$11,261",14,0,0,1,1,72% ,25% ,2,2,5,19% ,3,3,100% 
0,112887,1,0,0,7,0,3,134,0,2,2,5,9,"$12,183","$40,424",14,0,0,2,2,30% ,53% ,0,0,2,53% ,0,0,56% 
0,112942,2,1,0,0,7,4,144,7,0,2,4,4,$558,$632,9,2,0,2,2,88% ,42% ,1,0,3,33% ,0,0,100% 
0,112965,3,0,0,0,17,2,216,17,0,0,2,3,"$24,805","$39,720",5,0,0,0,2,62% ,57% ,0,0,0,43% ,1,0,67% 
0,112971,0,0,0,3,1,4,115,3,1,1,3,8,"$27,704","$40,046",8,0,0,4,5,69% ,67% ,0,0,0,67% ,0,0,38% 
0,113029,0,0,0,3,6,5,55,1,1,5,17,17,"$34,096","$43,773",17,0,0,6,7,78% ,79% ,2,0,1,89% ,0,1,100% 
0,113053,0,0,0,4,0,2,52,5,0,3,5,6,"$27,245","$30,309",6,0,0,3,5,90% ,75% ,0,0,0,75% ,0,0,83% 
0,113054,0,0,0,0,8,2,196,7,0,1,6,24,"$18,117","$25,940",34,0,0,6,7,70% ,80% ,0,0,0,69% ,0,0,25% 
0,113068,4,0,0,1,3,3,140,25,0,0,0,11,"$56,954","$108,987",17,0,0,5,8,52% ,82% ,2,0,2,65% ,2,1,0% 
0,113081,0,0,0,8,1,3,97,2,1,3,6,7,"$23,166","$36,436",17,0,0,3,4,64% ,42% ,0,0,0,37% ,0,0,86% 
0,113209,3,1,1,1,4,1,136,9,0,1,1,4,"$7,816","$12,182",3,6,2,1,2,64% ,20% ,0,2,6,40% ,3,2,25% 
0,113245,3,0,1,4,1,2,194,2,2,3,3,5,"$42,807","$42,669",2,3,2,5,5,100% ,13% ,0,2,3,63% ,2,2,60% 
0,113248,0,0,0,7,0,4,152,4,0,1,3,8,"$3,866","$24,253",15,0,0,2,2,16% ,73% ,0,0,0,53% ,0,0,38% 
0,113313,0,0,0,2,0,5,204,14,0,0,9,10,"$65,202","$77,604",20,0,0,5,6,84% ,59% ,0,0,0,45% ,0,0,90% 
0,113348,0,0,0,0,11,1,249,7,0,3,18,37,"$71,641","$214,892",48,0,0,5,7,33% ,86% ,0,0,0,73% ,0,0,49% 
0,113449,4,2,1,1,3,1,118,1,1,2,5,4,"$17,939","$18,394",11,3,1,3,3,98% ,44% ,0,1,3,25% ,2,1,125% 
0,113523,0,0,0,1,1,2,152,1,1,2,5,14,"$39,184","$57,764",21,0,0,4,7,68% ,70% ,0,0,0,61% ,0,0,36% 
0,113668,0,0,0,1,3,3,167,8,0,2,4,7,"$7,138","$10,311",11,2,0,2,3,69% ,38% ,2,1,8,44% ,1,2,57% 
0,113729,1,0,1,3,0,4,318,7,0,1,3,7,"$19,143","$26,993",14,7,3,4,5,71% ,52% ,0,3,7,33% ,3,3,43% 
0,113771,0,0,0,0,,0,106,29,0,0,0,2,$0,"$1,123",2,3,1,,,0% ,20% ,0,1,3,40% ,1,1,0% 
0,113829,0,0,0,2,1,2,219,12,0,3,8,10,"$17,174","$27,546",16,1,1,5,7,62% ,53% ,3,1,3,53% ,1,3,80% 
0,113895,2,0,0,5,1,9,106,9,0,4,7,3,"$54,726","$61,601",11,0,0,2,3,89% ,43% ,0,0,1,21% ,0,0,233% 
0,114024,1,0,0,3,1,4,135,15,0,0,1,6,"$14,028","$19,323",9,5,0,2,2,73% ,36% ,0,0,6,43% ,1,0,17% 
0,114060,0,0,0,2,1,5,150,15,0,0,4,5,"$34,850","$43,233",16,0,0,4,4,81% ,69% ,0,0,0,31% ,0,0,80% 
0,114102,0,0,0,1,5,0,70,6,0,2,4,4,$287,"$2,750",9,0,0,0,0,10% ,73% ,0,1,1,36% ,1,1,100% 
0,114103,2,0,1,0,,0,200,5,0,1,2,2,$61,$177,6,8,0,0,0,34% ,14% ,0,0,9,14% ,0,0,100% 
0,114269,0,0,0,1,4,1,128,4,0,1,2,10,"$30,948","$45,052",17,0,0,6,7,69% ,47% ,3,0,1,59% ,0,1,20% 
0,114287,0,0,0,0,8,2,235,5,0,1,3,5,"$8,615","$9,347",4,1,1,3,3,92% ,80% ,0,1,1,100% ,1,1,60% 
0,114305,3,2,1,7,0,7,127,4,0,1,5,7,"$2,932","$3,985",16,7,2,3,3,74% ,30% ,1,2,8,30% ,3,2,71% 
0,114379,4,4,0,4,2,5,157,8,0,1,2,3,"$4,175","$6,820",5,2,0,1,1,61% ,22% ,0,3,4,33% ,5,3,67% 
0,114388,0,0,0,0,,0,133,11,0,1,4,3,"$5,337","$5,979",6,2,0,2,2,89% ,40% ,2,0,4,30% ,0,1,133% 
0,114418,0,0,0,1,0,3,237,11,0,2,3,16,"$17,038","$59,928",30,0,0,1,1,28% ,70% ,0,0,0,53% ,0,0,19% 
0,114429,1,1,0,1,6,2,165,7,0,3,4,8,"$20,320","$25,283",19,0,0,3,4,80% ,50% ,0,0,6,40% ,0,0,50% 
0,114480,7,6,0,1,1,0,241,16,0,0,1,4,"$9,663","$17,132",8,1,0,1,3,56% ,17% ,1,1,7,33% ,6,1,25% 
0,114488,0,0,0,2,1,0,123,11,0,2,5,16,"$24,279","$58,791",24,0,0,3,4,41% ,76% ,3,0,0,64% ,0,0,31% 
0,114498,0,0,0,0,,0,420,9,0,1,2,8,"$17,413","$30,332",15,1,1,1,3,57% ,50% ,0,1,1,44% ,1,1,25% 
0,114619,0,0,0,1,4,1,121,21,0,0,3,7,"$7,502","$12,174",13,0,0,4,4,62% ,50% ,3,0,0,50% ,0,0,43% 
0,114640,0,0,0,0,12,0,211,1,2,2,4,13,"$21,125","$24,720",16,0,0,8,9,85% ,67% ,0,0,0,72% ,0,0,31% 
0,114659,1,0,1,1,6,0,209,5,0,1,1,4,"$2,129","$6,752",6,0,0,1,1,32% ,67% ,0,1,1,67% ,1,1,25% 
0,114689,13,6,1,2,1,1,41,2,1,1,2,1,"$5,062","$5,062",2,1,1,1,1,100% ,25% ,0,1,1,25% ,9,1,200% 
0,114728,0,0,0,0,10,5,37,16,0,0,3,7,"$15,182","$20,380",11,0,0,2,4,74% ,67% ,0,0,0,47% ,0,0,43% 
0,114766,0,0,0,2,6,4,113,10,0,1,5,12,"$13,494","$28,698",16,0,0,3,4,47% ,72% ,0,0,0,67% ,0,0,42% 
0,114796,1,0,1,2,5,10,117,9,0,2,6,8,"$14,190","$15,828",13,12,2,4,5,90% ,35% ,1,2,12,31% ,2,2,75% 
0,114816,3,1,1,6,1,9,119,3,1,5,6,4,"$2,055","$2,005",9,7,0,2,2,102% ,32% ,0,0,8,18% ,1,0,150% 
0,114913,0,0,0,2,3,2,239,3,1,5,11,24,"$69,841","$146,083",35,0,0,6,8,48% ,79% ,0,0,0,63% ,0,0,46% 
0,114987,2,1,1,1,4,0,142,3,1,2,2,4,"$12,613","$18,469",8,2,2,1,2,68% ,45% ,0,2,2,36% ,3,2,50% 
0,115034,0,0,0,2,1,2,224,12,0,1,3,11,"$50,532","$73,284",19,0,0,4,6,69% ,65% ,2,0,2,55% ,0,1,27% 
0,115050,0,0,0,0,21,0,180,5,0,1,3,8,"$15,543","$18,113",13,0,0,3,5,86% ,38% ,1,0,0,50% ,0,0,38% 
0,115141,2,0,1,12,1,16,179,2,1,5,6,9,"$25,310","$29,301",17,6,3,4,5,86% ,48% ,0,3,7,36% ,3,3,67% 
0,115184,0,0,0,0,,0,325,17,0,0,1,4,"$6,603","$6,896",2,8,4,3,4,96% ,9% ,0,4,9,36% ,4,4,25% 
0,115192,1,0,1,4,1,1,199,5,0,1,1,2,$401,$819,10,7,7,0,0,49% ,28% ,0,7,7,11% ,7,7,50% 
0,115211,2,1,0,16,1,11,298,3,1,8,14,17,"$11,347","$20,406",25,0,0,3,9,56% ,67% ,0,0,1,63% ,1,0,82% 
0,115413,0,0,0,4,0,9,135,2,1,4,10,22,"$28,916","$50,127",31,0,0,7,8,58% ,60% ,3,0,2,63% ,0,1,45% 
0,115500,0,0,0,7,1,21,183,2,1,7,13,12,"$21,155","$26,128",16,1,0,7,8,81% ,60% ,2,0,1,48% ,0,1,108% 
0,115665,0,0,0,0,,0,276,9,0,3,6,18,"$23,867","$58,890",28,0,0,2,3,41% ,55% ,0,0,0,58% ,0,0,33% 
0,115669,2,2,0,3,1,8,101,30,0,0,0,8,"$18,173","$30,374",14,1,0,3,4,60% ,47% ,3,1,3,53% ,2,1,0% 
